# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_4	cds	591510	592535	+	ONMMKP_00619	purR	HTH-type transcriptional repressor PurR	SO:0001217, UniRef:UniRef50_P0ACP7
contig_4	cds	592532	593464	-	ONMMKP_00620	yahB	HTH-type transcriptional regulator YahB	SO:0001217, UniRef:UniRef50_A0A486DFK8
contig_4	cds	593577	594782	+	ONMMKP_00621	ydhC	Inner membrane transport protein YdhC	SO:0001217, UniRef:UniRef50_P37597
contig_4	cds	595072	596220	+	ONMMKP_00622		Cyclopropane-fatty-acyl-phospholipid synthase	SO:0001217, UniRef:UniRef50_A0A2C6DN07
contig_4	cds	596262	596903	-	ONMMKP_00623		Riboflavin synthase	SO:0001217, UniRef:UniRef50_P0AFU8
contig_4	cds	597120	598493	+	ONMMKP_00624	mdtK	MdtK family multidrug efflux MATE transporter	BlastRules:WP_001175077, SO:0001217, UniRef:UniRef50_P37340
contig_4	tRNA	598645	598721	+	ONMMKP_00625	trnV	tRNA-Val(gac)	SO:0000273
contig_4	tRNA	598732	598808	+	ONMMKP_00626	trnV	tRNA-Val(gac)	SO:0000273
contig_4	cds	598966	600024	-	ONMMKP_00627	ssaU	SPI-2 type III secretion system apparatus protein SsaU	BlastRules:WP_001291716
contig_4	cds	600021	600800	-	ONMMKP_00628	ssaT	SPI-2 type III secretion system apparatus protein SsaT	BlastRules:WP_000068764, SO:0001217, UniRef:UniRef50_P96068
contig_4	cds	600801	601067	-	ONMMKP_00629	ssaS	SPI-2 type III secretion system apparatus protein SsaS	BlastRules:WP_000999982, SO:0001217, UniRef:UniRef50_P74891
contig_4	cds	601064	601711	-	ONMMKP_00630	ssaR	SPI-2 type III secretion system export apparatus protein SsaR	BlastRules:WP_000056367, SO:0001217, UniRef:UniRef50_P69980
contig_4	cds	601779	602747	-	ONMMKP_00631	ssaQ	SPI-2 type III secretion system cytoplasmic ring protein SsaQ	BlastRules:WP_000944192, SO:0001217, UniRef:UniRef50_A9MEK1
contig_4	cds	602728	603102	-	ONMMKP_00632	ssaP	SPI-2 type III secretion system apparatus protein SsaP	BlastRules:WP_001223304, SO:0001217, UniRef:UniRef50_P0A239
contig_4	cds	603083	603514	-	ONMMKP_00633	ssaO	Secretion system apparatus protein SsaO	SO:0001217, UniRef:UniRef50_P74858
contig_4	cds	603463	604764	-	ONMMKP_00634	ssaN	SctN family type III secretion system ATPase SsaN	BlastRules:WP_000787213, SO:0001217, UniRef:UniRef50_C5B9R8
contig_4	cds	604754	606799	-	ONMMKP_00635	ssaV	SPI-2 type III secretion system apparatus protein SsaV	BlastRules:WP_001258231, SO:0001217, UniRef:UniRef50_P74856
contig_4	cds	606784	607152	-	ONMMKP_00636	ssaM	SPI-2 type III secretion system apparatus protein SsaM	BlastRules:WP_000383702, SO:0001217, UniRef:UniRef50_P74855
contig_4	cds	607210	608202	-	ONMMKP_00637	ssaL	SPI-2 type III secretion system apparatus protein SsaL	BlastRules:WP_000238877, SO:0001217, UniRef:UniRef50_P74854
contig_4	cds	608192	608866	-	ONMMKP_00638	ssaK	SPI-2 type III secretion system apparatus protein SsaK	BlastRules:WP_000011201, SO:0001217, UniRef:UniRef50_P74853
contig_4	cds	608863	609114	-	ONMMKP_00639		Pathogenicity island protein	SO:0001217, UniRef:UniRef50_A0A455RTX6
contig_4	cds	609429	610178	-	ONMMKP_00640	ssaJ	SPI-2 type III secretion system apparatus lipoprotein SsaJ	BlastRules:WP_000862874, SO:0001217, UniRef:UniRef50_P74852
contig_4	cds	610175	610438	-	ONMMKP_00641	ssaI	SctI family type III secretion system inner rod subunit SsaI	BlastRules:WP_001574409, SO:0001217, UniRef:UniRef50_A9MEL0
contig_4	cds	610435	610725	-	ONMMKP_00642		EscG/YscG/SsaH family type III secretion system needle protein co-chaperone	SO:0001217, UniRef:UniRef50_A9MEL1
contig_4	cds	610703	610918	-	ONMMKP_00643	ssaG	type III secretion system needle filament protein SsaG	BlastRules:WP_000350226, SO:0001217, UniRef:UniRef50_H9L4C5
contig_4	cds	611012	611701	-	ONMMKP_00644	sseG	type III secretion system effector SseG	SO:0001217, UniRef:UniRef50_H9L486, VFDB:VFC0086, VFDB:VFG000506
contig_4	cds	611698	612480	-	ONMMKP_00645	sseF	type III secretion system effector SseF	SO:0001217, UniRef:UniRef50_H9L407, VFDB:VFC0086, VFDB:VFG000505
contig_4	cds	612496	612924	-	ONMMKP_00646	sscB	SycD/LcrH family type III secretion system chaperone SscB	BlastRules:WP_000979963, SO:0001217, UniRef:UniRef50_H9L491
contig_4	cds	612982	613398	-	ONMMKP_00647	sseE	LcrR family type III secretion system chaperone SseE	BlastRules:WP_000249606, SO:0001217, UniRef:UniRef50_A9MEL6
contig_4	cds	613401	613988	-	ONMMKP_00648	sseD	SPI-2 type III secretion system translocon protein SseD	BlastRules:WP_000388323, SO:0001217, UniRef:UniRef50_Q9R803
contig_4	cds	614004	615458	-	ONMMKP_00649	sseC	SPI-2 type III secretion system translocon protein SseC	BlastRules:WP_001079760, SO:0001217, UniRef:UniRef50_O84947
contig_4	cds	615461	615934	-	ONMMKP_00650	sscA	SycD/LcrH family type III secretion system chaperone SscA	BlastRules:WP_000711029, SO:0001217, UniRef:UniRef50_H9L426
contig_4	cds	615931	616521	-	ONMMKP_00651	sseB	SPI-2 type III secretion system translocon protein SseB	BlastRules:WP_000094422
contig_4	cds	616528	616851	-	ONMMKP_00652	sseA	SPI-2 type III secretion system chaperone SseA	BlastRules:WP_001738219, SO:0001217, UniRef:UniRef50_O84944
contig_4	cds	617118	617360	-	ONMMKP_00653	ssaE	YscE family type III secretion system co-chaperone SsaE	BlastRules:WP_000210202, SO:0001217, UniRef:UniRef50_A9MEM2
contig_4	cds	617368	618579	-	ONMMKP_00654	ssaD	SctD family type III secretion system inner membrane ring subunit SsaD	BlastRules:WP_000323786, SO:0001217, UniRef:UniRef50_Q8ZPP4
contig_4	cds	618560	620053	-	ONMMKP_00655	spiA	SPI-2 type III secretion system protein SpiA	BlastRules:WP_000261284, SO:0001217, UniRef:UniRef50_D0ZWR9
contig_4	cds	620055	620438	-	ONMMKP_00656	spiC	SPI-2 type III secretion system protein SpiC	BlastRules:WP_001738217, SO:0001217, UniRef:UniRef50_P0CZ04
contig_4	cds	620857	623619	+	ONMMKP_00657	ssrA	hybrid sensor histidine kinase/response regulator	SO:0001217, UniRef:UniRef50_Q8ZPP5, VFDB:VFC0086, VFDB:VFG000493
contig_4	cds	623650	624288	+	ONMMKP_00658	ssrB	DNA-binding response regulator	SO:0001217, UniRef:UniRef50_Q7CQM5, VFDB:VFC0086, VFDB:VFG000492
contig_4	cds	624467	625195	+	ONMMKP_00659		HTH merR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A9MEM8
contig_4	cds	625368	626327	+	ONMMKP_00660		Rho-GAP domain-containing protein	SO:0001217, UniRef:UniRef50_C4LDE3
contig_4	cds	626423	626635	-	ONMMKP_00661		Fumarase D	SO:0001217, UniRef:UniRef50_A0A6L8YBX2
contig_4	cds	626733	627353	-	ONMMKP_00662	ttrR	two-component system response regulator TtrR	BlastRules:WP_000190927, SO:0001217, UniRef:UniRef50_Q7CQM8
contig_4	cds	627328	629106	-	ONMMKP_00663	ttrS	two-component system sensor histidine kinase TtrS	BlastRules:WP_001214413, SO:0001217, UniRef:UniRef50_Q8ZPP6
contig_4	cds	629288	630022	+	ONMMKP_00664		Tetrathionate reductase subunit B	SO:0001217, UniRef:UniRef50_A0A3S4BWN0
contig_4	cds	630023	631045	+	ONMMKP_00665	ttrC	Tetrathionate reductase subunit TtrC	SO:0001217, UniRef:UniRef50_A0A7G8QQ32
contig_4	cds	631038	634100	+	ONMMKP_00666		Tetrathionate reductase subunit A	SO:0001217, UniRef:UniRef50_Q9Z4S6
contig_4	cds	634423	635649	+	ONMMKP_00667		Ribokinase	SO:0001217, UniRef:UniRef50_H9L428
contig_4	cds	635661	636398	+	ONMMKP_00668		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A5Z3YJ83
contig_4	cds	636457	637350	+	ONMMKP_00669		Hydrolase or acyltransferase	SO:0001217, UniRef:UniRef50_Q8ZPP7
contig_4	cds	637372	638715	+	ONMMKP_00670		APC family permease	SO:0001217, UniRef:UniRef50_A0A212IK18
contig_4	cds	639117	640529	+	ONMMKP_00671		Pyruvate kinase I	SO:0001217, UniRef:UniRef50_P0AD61
contig_4	cds	640840	641076	+	ONMMKP_00672	lpp	murein lipoprotein Lpp	BlastRules:WP_000648420
contig_4	cds	641096	641401	+	ONMMKP_00673		hypothetical protein	PFAM:PF04728.18
contig_4	cds	641482	641721	+	ONMMKP_00674		hypothetical protein	PFAM:PF04728.18
contig_4	cds	641788	642789	-	ONMMKP_00675		Murein transpeptidase	SO:0001217, UniRef:UniRef50_A0A348DCR3
contig_4	cds	642944	643360	-	ONMMKP_00676	sufE	Cysteine desulfuration protein SufE	SO:0001217, UniRef:UniRef50_P76194
contig_4	cds	643373	644593	-	ONMMKP_00677		Cysteine desulfurase	SO:0001217, UniRef:UniRef50_Q7N3U5
contig_4	cds	644590	645861	-	ONMMKP_00678	sufD	Iron-sulfur cluster assembly protein SufD	SO:0001217, UniRef:UniRef50_P77689
contig_4	cds	645836	646582	-	ONMMKP_00679	sufC	putative ATP-dependent transporter SufC	SO:0001217, UniRef:UniRef50_P77499
contig_4	cds	646599	648086	-	ONMMKP_00680	sufB	FeS assembly protein SufB	SO:0001217, UniRef:UniRef50_A0A1B3MZ19
contig_4	cds	648095	648463	-	ONMMKP_00681	iscA	Iron-binding protein IscA	SO:0001217, UniRef:UniRef50_A0A143WSP2
contig_4	cds	648894	650237	+	ONMMKP_00682	ydjN	Symporter protein YdjN	SO:0001217, UniRef:UniRef50_A0A0J1LYL0
contig_4	ncRNA	650293	650353	-	ONMMKP_00683	rydB	rydB RNA	RFAM:RF00118, SO:0000655
contig_4	cds	650525	650713	-	ONMMKP_00684	ydiH	YdiH family protein	SO:0001217, UniRef:UniRef50_G5LPH3
contig_4	cds	650812	651222	-	ONMMKP_00685		1,4-dihydroxy-2-naphthoyl-CoA hydrolase	SO:0001217, UniRef:UniRef50_A0A240C124
contig_4	cds	651219	654275	-	ONMMKP_00686		Oxidase	SO:0001217, UniRef:UniRef50_K8WIT1
contig_4	cds	654540	655658	+	ONMMKP_00687	ydiK	Putative transport protein YdiK	SO:0001217, UniRef:UniRef50_P0AFS7
contig_4	ncRNA	655841	655948	+	ONMMKP_00688	rprA	RprA RNA	RFAM:RF00034, SO:0000655
contig_4	cds	656116	656475	+	ONMMKP_00689		DUF1870 domain-containing protein	SO:0001217, UniRef:UniRef50_D2BT39
contig_4	cds	656616	657827	+	ONMMKP_00690	ydiM	Inner membrane transport protein YdiM	SO:0001217, UniRef:UniRef50_P76197
contig_4	cds	658340	659575	+	ONMMKP_00691	ydiN	Inner membrane transport protein YdiN	SO:0001217, UniRef:UniRef50_P76198
contig_4	cds	659642	660508	+	ONMMKP_00692		Quinate/shikimate dehydrogenase	SO:0001217, UniRef:UniRef50_P0A6D5
contig_4	cds	660553	661311	+	ONMMKP_00693		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_P58687
contig_4	cds	661465	663060	+	ONMMKP_00694	ydiF	Acetate CoA-transferase YdiF	SO:0001217, UniRef:UniRef50_A0A655C3E3
contig_4	cds	663074	664225	+	ONMMKP_00695	ydiO	putative acyl-CoA dehydrogenase YdiO	SO:0001217, UniRef:UniRef50_P0A9U8
contig_4	cds	664301	665191	-	ONMMKP_00696	ydiP	Uncharacterized HTH-type transcriptional regulator YdiP	SO:0001217, UniRef:UniRef50_P77402
contig_4	cds	665654	666418	+	ONMMKP_00697	fixA	Protein FixA	SO:0001217, UniRef:UniRef50_P60566
contig_4	cds	666440	667375	+	ONMMKP_00698	ydiR	Putative electron transfer flavoprotein subunit YdiR	SO:0001217, UniRef:UniRef50_P77378
contig_4	cds	667432	668718	+	ONMMKP_00699	ydiS	putative electron transfer flavoprotein-quinone oxidoreductase YdiS	SO:0001217, UniRef:UniRef50_P77337
contig_4	cds	668715	669008	+	ONMMKP_00700		Ferredoxin-like protein	SO:0001217, UniRef:UniRef50_A0A120M097
contig_4	cds	669098	670738	+	ONMMKP_00701		Cyclohexanecarboxylate-CoA ligase	SO:0001217, UniRef:UniRef50_S3BYF4
contig_4	cds	670780	673158	-	ONMMKP_00702		Phosphoenolpyruvate synthase	SO:0001217, UniRef:UniRef50_P23538
contig_4	cds	673495	674328	+	ONMMKP_00703	ppsR	posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR	BlastRules:WP_000368046, EC:2.7.11.33, EC:2.7.4.28, SO:0001217, UniRef:UniRef50_P0A8A4
contig_4	cds	674484	675530	+	ONMMKP_00704	aroH	3-deoxy-7-phosphoheptulonate synthase AroH	BlastRules:WP_001082219, EC:2.5.1.54, SO:0001217, UniRef:UniRef50_A0A6S6RY82
contig_4	cds	675687	675878	+	ONMMKP_00705		hypothetical protein	
contig_4	cds	675913	677355	-	ONMMKP_00706	selO	Protein adenylyltransferase SelO	SO:0001217, UniRef:UniRef50_Q8ZPS5
contig_4	cds	677417	678130	-	ONMMKP_00707	ydiV	anti-FlhDC factor YdiV	BlastRules:WP_000561998, BlastRules:WP_000562005, SO:0001217, UniRef:UniRef50_Q8ZPS6
contig_4	cds	678444	678908	-	ONMMKP_00708	nlpC	putative endopeptidase NlpC	SO:0001217, UniRef:UniRef50_P23898
contig_4	cds	678985	679734	-	ONMMKP_00709	btuD	Vitamin B12 import ATP-binding protein BtuD	SO:0001217, UniRef:UniRef50_P06611
contig_4	cds	679734	680285	-	ONMMKP_00710	btuE	Thioredoxin/glutathione peroxidase BtuE	SO:0001217, UniRef:UniRef50_P06610
contig_4	cds	680377	681357	-	ONMMKP_00711	btuC	Vitamin B12 import system permease protein BtuC	SO:0001217, UniRef:UniRef50_P06609
contig_4	ncRNA	681358	681559	-	ONMMKP_00712	STnc540	Enterobacterial sRNA STnc540	RFAM:RF02082, SO:0000655
contig_4	cds	681560	681859	-	ONMMKP_00713		Integration host factor subunit alpha	SO:0001217, UniRef:UniRef50_P0A6X7
contig_4	cds	681864	684251	-	ONMMKP_00714		Phenylalanine--tRNA ligase beta subunit	SO:0001217, UniRef:UniRef50_P07395
contig_4	cds	684267	685250	-	ONMMKP_00715		Phenylalanine--tRNA ligase alpha subunit	SO:0001217, UniRef:UniRef50_Q6ANC1
contig_4	ncRNA-region	685313	685436	-			Phenylalanine leader peptide	RFAM:RF01859, SO:0000140
contig_4	cds	685552	685908	-	ONMMKP_00716		Large ribosomal subunit protein bL20	SO:0001217, UniRef:UniRef50_Q2RNH9
contig_4	cds	685959	686156	-	ONMMKP_00717		Large ribosomal subunit protein bL35	SO:0001217, UniRef:UniRef50_P0A7Q1
contig_4	cds	686252	686686	-	ONMMKP_00718		Translation initiation factor IF-3	SO:0001217, UniRef:UniRef50_A0A376VH32
contig_4	cds	686798	688726	-	ONMMKP_00719		Threonine--tRNA ligase	SO:0001217, UniRef:UniRef50_P0A8M3
contig_4	cds	689058	690326	-	ONMMKP_00720	umuC	Protein UmuC	SO:0001217, UniRef:UniRef50_P22494
contig_4	cds	690329	690748	-	ONMMKP_00721	umuD	DNA polymerase V subunit UmuD	SO:0001217, UniRef:UniRef50_A0A2X2GI67
contig_4	cds	690985	692283	-	ONMMKP_00722		Phage tail fiber repeat-containing domain protein	SO:0001217, UniRef:UniRef50_G9Y7H7
contig_4	cds	692294	693253	-	ONMMKP_00723		Tail fiber protein	SO:0001217, UniRef:UniRef50_A0A7D5JQ22
contig_4	cds	693262	696432	-	ONMMKP_00724		Tip attachment protein J domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAQ0XPZ7
contig_4	cds	696477	697031	-	ONMMKP_00725		HNH endonuclease	SO:0001217, UniRef:UniRef50_A0A618WQ90
contig_4	cds	697130	697657	-	ONMMKP_00726		Lambda tail assembly I	SO:0001217, UniRef:UniRef50_A0A0J8YTU0
contig_4	cds	697600	698319	-	ONMMKP_00727		NlpC/P60 domain-containing protein	SO:0001217, UniRef:UniRef50_H5UWC3
contig_4	cds	698319	699023	-	ONMMKP_00728		hypothetical protein	
contig_4	cds	699192	699404	+	ONMMKP_00729		hypothetical protein	
contig_4	cds	699370	699546	-	ONMMKP_00730		hypothetical protein	
contig_4	cds	699557	699904	-	ONMMKP_00731		Gp23	SO:0001217, UniRef:UniRef50_Q5G8W6
contig_4	cds	699997	700395	+	ONMMKP_00732		Gp22	SO:0001217, UniRef:UniRef50_A0A2T8T5T9
contig_4	cds	700396	702579	-	ONMMKP_00733		Tape measure protein N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A725MSG5
contig_4	cds	702639	702953	-	ONMMKP_00734		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A8B2S8Y0
contig_4	cds	702969	703304	-	ONMMKP_00735		Periplasmic protein	SO:0001217, UniRef:UniRef50_A0A613D4L8
contig_4	cds	703684	704472	-	ONMMKP_00736		KilA-N DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3G2E1
contig_4	cds	704537	705403	-	ONMMKP_00737		Bro-N domain-containing protein	SO:0001217, UniRef:UniRef50_G5R329
contig_4	cds	705393	705554	-	ONMMKP_00738		hypothetical protein	
contig_4	cds	705657	705992	+	ONMMKP_00739		Arc-like DNA binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z5HJ62
contig_4	cds	705998	706411	+	ONMMKP_00740		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAE4E3K2
contig_4	cds	706450	707178	-	ONMMKP_00741		KilA-N domain-containing protein	SO:0001217, UniRef:UniRef50_K7PGT4
contig_4	cds	707400	708053	-	ONMMKP_00742		Gp17	SO:0001217, UniRef:UniRef50_I6R0Q2
contig_4	cds	708099	708836	-	ONMMKP_00743		Ig-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2J0PD79
contig_4	cds	708852	709238	-	ONMMKP_00744		2-hydroxyacyl-CoA dehydratase	SO:0001217, UniRef:UniRef50_I6R9A6
contig_4	cds	709235	709630	-	ONMMKP_00745		HK97 gp10 family phage protein	SO:0001217, UniRef:UniRef50_A0A4Q2QYJ5
contig_4	cds	709638	710000	-	ONMMKP_00746		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A4Q2QZR0
contig_4	cds	709984	710172	-	ONMMKP_00747		50S ribosomal protein L13	SO:0001217, UniRef:UniRef50_A0A0H3FUB2
contig_4	cds	710172	710573	-	ONMMKP_00748		Gp11	SO:0001217, UniRef:UniRef50_A0A0H3CM88
contig_4	cds	710625	710804	-	ONMMKP_00749		hypothetical protein	
contig_4	cds	710814	711890	-	ONMMKP_00750		Phage coat protein	SO:0001217, UniRef:UniRef50_A0A447V1T5
contig_4	cds	711908	712357	-	ONMMKP_00751		Phage protein	SO:0001217, UniRef:UniRef50_A0A157STT3
contig_4	cds	712370	713635	-	ONMMKP_00752		DUF2213 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6I7D066
contig_4	cds	713638	714564	-	ONMMKP_00753		Phage head morphogenesis domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8H9IMA3
contig_4	cds	714524	715873	-	ONMMKP_00754		DUF1073 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A976SNK5
contig_4	cds	716006	717325	-	ONMMKP_00755		Terminase large subunit	SO:0001217, UniRef:UniRef50_A0AAE9VFY0
contig_4	cds	717309	717740	-	ONMMKP_00756		Terminase	SO:0001217, UniRef:UniRef50_A0A1T0B243
contig_4	cds	718196	718717	-	ONMMKP_00757		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A376L6U2
contig_4	cds	718972	719157	-	ONMMKP_00758		hypothetical protein	
contig_4	cds	719353	719448	-	ONMMKP_00759		hypothetical protein	
contig_4	cds	719445	719948	-	ONMMKP_00760	rrrD	lysozyme RrrD	BlastRules:WP_001135281, EC:3.2.1.17, SO:0001217, UniRef:UniRef50_A7MWB5
contig_4	cds	719920	720123	-	ONMMKP_00761		Holin	SO:0001217, UniRef:UniRef50_A0A1E5M107
contig_4	tRNA	720369	720444	-	ONMMKP_00762	trnT	tRNA-Thr(tgt)	SO:0000270
contig_4	tRNA	720450	720524	-	ONMMKP_00763	trnN	tRNA-Asn(gtt)	SO:0000257
contig_4	cds	720660	721433	-	ONMMKP_00764		Antitermination protein Q	SO:0001217, UniRef:UniRef50_B8K1G7
contig_4	cds	721430	721609	-	ONMMKP_00765		hypothetical protein	
contig_4	cds	721590	721793	-	ONMMKP_00766		hypothetical protein	
contig_4	cds	721790	722014	-	ONMMKP_00767	ninY	Putative protein ninY	SO:0001217, UniRef:UniRef50_Q38668
contig_4	cds	722011	722616	-	ONMMKP_00768	ninG	Protein ninG	SO:0001217, UniRef:UniRef50_P03770
contig_4	cds	722609	722785	-	ONMMKP_00769		hypothetical protein	
contig_4	cds	722778	723155	-	ONMMKP_00770		hypothetical protein	
contig_4	cds	723471	723908	-	ONMMKP_00771	ninB	Protein ninB	SO:0001217, UniRef:UniRef50_P03765
contig_4	cds	723985	725421	-	ONMMKP_00772		DNA 5'-3' helicase	SO:0001217, UniRef:UniRef50_B7LBP2
contig_4	cds	725411	726301	-	ONMMKP_00773		hypothetical protein	
contig_4	cds	726288	726449	-	ONMMKP_00774		Prophage protein	SO:0001217, UniRef:UniRef50_A0A0H3CNH6
contig_4	cds	726484	726762	-	ONMMKP_00775		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A735RKF2
contig_4	cds	727250	727885	+	ONMMKP_00776		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A830ZEK4
contig_4	cds	728086	729129	+	ONMMKP_00777		Bacteriophage Mx8 p63 C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A9MNP5
contig_4	cds	729168	729371	-	ONMMKP_00778		Biofilm development protein YmgB/AriR	SO:0001217, UniRef:UniRef50_A0A0T9V0P6
contig_4	tRNA	729622	729702	+	ONMMKP_00779	trnG	tRNA-Gly(gcc)	SO:0000260
contig_4	cds	729731	730069	+	ONMMKP_00780		Regulatory protein N	SO:0001217, UniRef:UniRef50_A0A2T7B4S7
contig_4	cds	730079	730285	+	ONMMKP_00781		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A747CKK0
contig_4	cds	730409	730609	+	ONMMKP_00782		Restriction inhibitor protein ral	SO:0001217, UniRef:UniRef50_P14113
contig_4	cds	730646	731269	+	ONMMKP_00783		Nucleotide modification associated domain-containing protein	SO:0001217, UniRef:UniRef50_A0A376W8W5
contig_4	cds	731517	731675	+	ONMMKP_00784		hypothetical protein	
contig_4	cds	731656	731844	+	ONMMKP_00785		Protein kil	SO:0001217, UniRef:UniRef50_P14111
contig_4	cds	731834	731977	+	ONMMKP_00786		DNA recombinase	SO:0001217, UniRef:UniRef50_A0A839W7P6
contig_4	cds	731974	732681	+	ONMMKP_00787		Recombinase	SO:0001217, UniRef:UniRef50_A0A7U9DEM6
contig_4	cds	732681	732965	+	ONMMKP_00788		hypothetical protein	PFAM:PF02954.25, PFAM:PF08281.18
contig_4	cds	733012	733305	+	ONMMKP_00789		Anti-RecBCD protein 2	SO:0001217, UniRef:UniRef50_P11191
contig_4	cds	733316	733486	+	ONMMKP_00790		DUF2737 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A483LR03
contig_4	cds	733483	734082	+	ONMMKP_00791		Eae protein	SO:0001217, UniRef:UniRef50_A0A0F7JH39
contig_4	cds	734079	734195	+	ONMMKP_00792	ninF	Protein ninF	SO:0001217, UniRef:UniRef50_A0A8B3UU65
contig_4	cds	734192	734815	+	ONMMKP_00793		hypothetical protein	
contig_4	cds	735046	735339	+	ONMMKP_00794		Phage protein	SO:0001217, UniRef:UniRef50_A0A348ERB6
contig_4	cds	735336	736337	+	ONMMKP_00795		Eaa protein	SO:0001217, UniRef:UniRef50_A0A5U9QP97
contig_4	cds	736330	736614	+	ONMMKP_00796		ASCH domain-containing protein	SO:0001217, UniRef:UniRef50_E3HTU1
contig_4	cds	736690	736935	+	ONMMKP_00797		Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAP0WFS3
contig_4	cds	736881	738092	-	ONMMKP_00798		Integrase	SO:0001217, UniRef:UniRef50_I6R9B6
contig_4	cds	738502	739356	-	ONMMKP_00799		Nuclease	SO:0001217, UniRef:UniRef50_P13717
contig_4	cds	739419	739667	-	ONMMKP_00800		DNA/RNA non-specific endonuclease	SO:0001217, UniRef:UniRef50_A0A344R2Q6
contig_4	cds	739809	740768	+	ONMMKP_00801		hypothetical protein	
contig_4	cds	740817	741575	-	ONMMKP_00802		Salt-induced outer membrane protein	SO:0001217, UniRef:UniRef50_B2VEJ4
contig_4	cds	741864	742796	+	ONMMKP_00803		Phosphofructokinase	SO:0001217, UniRef:UniRef50_A0A378BB80
contig_4	cds	742893	743183	+	ONMMKP_00804	ghoS	Type V toxin-antitoxin system endoribonuclease antitoxin GhoS	SO:0001217, UniRef:UniRef50_A0A4P8YJX2
contig_4	cds	743290	744150	+	ONMMKP_00805		Fructosamine-3-kinase	SO:0001217, UniRef:UniRef50_A0A4R3ZD53
contig_4	cds	744193	744729	-	ONMMKP_00806	yfeE	YfeABCD regulator yfeE	SO:0001217, UniRef:UniRef50_A0A0U5GL85
contig_4	cds	744878	745546	+	ONMMKP_00807		2-deoxyglucose-6-phosphatase	SO:0001217, UniRef:UniRef50_A0A264VSC4
contig_4	cds	745684	746283	+	ONMMKP_00808	ydjM	Inner membrane protein YdjM	SO:0001217, UniRef:UniRef50_P64481
contig_4	cds	746420	747811	+	ONMMKP_00809	tcyP	cystine/sulfocysteine:cation symporter	BlastRules:WP_001010696, SO:0001217, UniRef:UniRef50_A0A1L8I482
contig_4	cds	747913	748155	-	ONMMKP_00810	cedA	Cell division activator CedA	SO:0001217, UniRef:UniRef50_A0A4P8YMC7
